GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
PMD Java,net.sourceforge.pmd.lang.java.oom.signature,FieldSignature,30,84,10,8,4,11,7,8,1,5
PMD Java,net.sourceforge.pmd.lang.java.oom.signature,Signature,13,12,4,0,1,4,3,2,1,2
PMD Java,net.sourceforge.pmd.lang.java.rule.migrating,UnnecessaryCastRule,166,0,10,0,42,0,10,0,5,0
PMD Java,net.sourceforge.pmd.lang.java.rule.migrating,JUnitUseExpectedRule,3,198,5,33,2,45,5,18,0,4
PMD Java,net.sourceforge.pmd.lang.java.rule.controversial,OnlyOneReturnRule,0,81,1,13,0,23,1,10,0,4
PMD Java,net.sourceforge.pmd.lang.java.rule.controversial,DataflowAnomalyAnalysisRule,3,328,8,34,1,61,8,22,0,9
PMD Java,net.sourceforge.pmd.lang.java.rule.controversial,NullAssignmentRule,0,106,5,23,0,19,5,13,0,4
PMD Java,net.sourceforge.pmd.lang.java.rule.controversial,SuspiciousOctalEscapeRule,9,153,14,28,2,33,13,12,0,4
PMD Java,net.sourceforge.pmd.lang.java.rule.controversial,DaaRuleViolation,0,24,0,0,0,7,0,3,0,3
PMD Java,net.sourceforge.pmd.lang.java.rule.controversial,AssignmentInOperandRule,22,138,9,21,0,28,6,14,0,5
PMD Java,net.sourceforge.pmd.lang.java.rule.controversial,DataflowAnomalyAnalysisRule.Usage,16,9,0,0,1,4,1,1,1,1
PMD Java,net.sourceforge.pmd.lang.java.rule.controversial,DontImportSunRule,0,22,0,4,0,5,0,4,0,2
PMD Java,net.sourceforge.pmd.lang.java.rule.unusedcode,UnusedPrivateMethodRule,0,210,0,36,0,45,0,23,0,5
PMD Java,net.sourceforge.pmd.lang.java.rule.unusedcode,UnusedLocalVariableRule,0,66,0,12,0,16,0,9,0,3
PMD Java,net.sourceforge.pmd.lang.java.rule.unusedcode,UnusedPrivateFieldRule,3,270,4,44,2,57,4,27,0,7
PMD Java,net.sourceforge.pmd.lang.java.rule.unusedcode,UnusedFormalParameterRule,11,273,14,50,2,57,12,29,0,9
PMD Java,net.sourceforge.pmd.lang.java.typeresolution.rules,LooseCoupling,0,78,5,17,0,17,5,9,0,3
PMD Java,net.sourceforge.pmd.lang.java.typeresolution.rules,CloneMethodMustImplementCloneable,20,268,23,49,6,65,20,22,0,6
PMD Java,net.sourceforge.pmd.lang.java.typeresolution.rules,SignatureDeclareThrowsException,21,298,17,47,5,63,16,29,0,13
PMD Java,net.sourceforge.pmd.lang.java.rule.codesize,StdCyclomaticComplexityRule.Entry,0,41,0,2,0,9,0,5,0,4
PMD Java,net.sourceforge.pmd.lang.java.rule.codesize,ExcessiveParameterListRule,0,11,0,0,0,4,0,2,0,2
PMD Java,net.sourceforge.pmd.lang.java.rule.codesize,NPathComplexityRule,9,418,5,35,3,88,5,30,0,15
PMD Java,net.sourceforge.pmd.lang.java.rule.codesize,CyclomaticComplexityRule,0,120,1,1,0,28,1,7,0,7
PMD Java,net.sourceforge.pmd.lang.java.rule.codesize,AbstractNcssCountRule,10,178,0,12,2,43,2,23,2,17
PMD Java,net.sourceforge.pmd.lang.java.rule.codesize,TooManyFieldsRule,0,145,1,15,0,30,1,11,0,4
PMD Java,net.sourceforge.pmd.lang.java.rule.codesize,ExcessivePublicCountRule,0,34,0,6,0,10,0,7,0,4
PMD Java,net.sourceforge.pmd.lang.java.rule.codesize,NcssMethodCountRule,0,31,0,0,0,6,0,3,0,3
PMD Java,net.sourceforge.pmd.lang.java.rule.codesize,NcssTypeCountRule,0,73,0,4,0,17,0,11,0,9
PMD Java,net.sourceforge.pmd.lang.java.rule.codesize,StdCyclomaticComplexityRule,34,491,7,37,2,101,7,29,0,14
PMD Java,net.sourceforge.pmd.lang.java.rule.codesize,ModifiedCyclomaticComplexityRule,0,15,0,0,0,4,0,2,0,2
PMD Java,net.sourceforge.pmd.lang.java.rule.codesize,ExcessiveClassLengthRule,0,9,0,0,0,3,0,1,0,1
PMD Java,net.sourceforge.pmd.lang.java.rule.codesize,NcssConstructorCountRule,0,29,0,0,0,6,0,3,0,3
PMD Java,net.sourceforge.pmd.lang.java.rule.codesize,ExcessiveMethodLengthRule,0,9,0,0,0,3,0,1,0,1
PMD Java,net.sourceforge.pmd.lang.java.rule,AbstractJavaRule,46,609,6,4,12,126,7,119,4,117
PMD Java,net.sourceforge.pmd.lang.java.rule,JavaRuleViolation,2,245,6,44,0,58,6,25,0,6
PMD Java,net.sourceforge.pmd.lang.java.rule,AbstractLombokAwareRule,1,151,5,15,0,37,5,12,0,7
PMD Java,net.sourceforge.pmd.lang.java.rule,UselessAssignment.Usage,25,0,0,0,5,0,2,0,2,0
PMD Java,net.sourceforge.pmd.lang.java.rule,GenericLiteralCheckerRule,60,0,12,0,15,0,10,0,4,0
PMD Java,net.sourceforge.pmd.lang.java.rule,JavaRuleChainVisitor.new JavaParserVisitorAdapter() {...},0,15,0,0,0,3,0,2,0,2
PMD Java,net.sourceforge.pmd.lang.java.rule,AbstractStatisticalJavaRule,0,25,0,0,0,8,0,4,0,4
PMD Java,net.sourceforge.pmd.lang.java.rule,StringConcatenationRule,26,0,6,0,9,0,5,0,2,0
PMD Java,net.sourceforge.pmd.lang.java.rule,AbstractInefficientZeroCheck,0,246,3,25,0,49,3,22,0,11
PMD Java,net.sourceforge.pmd.lang.java.rule,JavaRuleViolationFactory,0,28,0,0,0,5,0,4,0,4
PMD Java,net.sourceforge.pmd.lang.java.rule,SymbolTableTestRule,47,0,4,0,8,0,4,0,2,0
PMD Java,net.sourceforge.pmd.lang.java.rule,UselessAssignment,95,0,12,0,20,0,9,0,3,0
PMD Java,net.sourceforge.pmd.lang.java.rule,AbstractPoorMethodCall,0,109,1,19,0,25,1,12,0,3
PMD Java,net.sourceforge.pmd.lang.java.rule,JavaRuleChainVisitor,0,43,0,4,0,10,0,5,0,3
PMD Java,net.sourceforge.pmd.lang.java.rule.coupling,CouplingBetweenObjectsRule,0,283,2,54,0,55,2,38,0,12
PMD Java,net.sourceforge.pmd.lang.java.rule.coupling,LoosePackageCouplingRule,2,214,5,25,0,39,5,20,0,10
PMD Java,net.sourceforge.pmd.lang.java.rule.coupling,LawOfDemeterRule,0,62,0,6,0,13,0,6,0,3
PMD Java,net.sourceforge.pmd.lang.java.rule.coupling,LooseCouplingRule,0,76,2,20,0,16,2,12,0,3
PMD Java,net.sourceforge.pmd.lang.java.rule.coupling,ExcessiveImportsRule,0,11,0,0,0,4,0,2,0,2
PMD Java,net.sourceforge.pmd.lang.java.rule.coupling,LawOfDemeterRule.Assignment,25,21,0,0,1,7,1,2,1,2
PMD Java,net.sourceforge.pmd.lang.java.rule.coupling,LawOfDemeterRule.MethodCall,57,705,10,120,4,172,11,77,1,22
PMD Java,net.sourceforge.pmd.lang.java.typeresolution.visitors,PMDASMVisitor.PMDFieldVisitor,1,17,0,0,1,6,1,3,1,3
PMD Java,net.sourceforge.pmd.lang.java.typeresolution.visitors,PMDASMVisitor.PMDMethodVisitor,30,96,0,6,9,36,6,23,6,20
PMD Java,net.sourceforge.pmd.lang.java.typeresolution.visitors,PMDASMVisitor.PMDAnnotationVisitor,13,19,1,1,4,8,3,4,2,4
PMD Java,net.sourceforge.pmd.lang.java.typeresolution.visitors,PMDASMVisitor.PMDSignatureVisitor,8,34,0,0,3,18,2,15,2,15
PMD Java,net.sourceforge.pmd.lang.java.typeresolution.visitors,PMDASMVisitor,5,277,1,30,2,71,2,32,1,17
PMD Java,net.sourceforge.pmd.lang.java.rule.optimizations,AvoidInstantiatingObjectsInLoopsRule,4,86,1,25,1,16,1,17,0,5
PMD Java,net.sourceforge.pmd.lang.java.rule.optimizations,RedundantFieldInitializerRule,9,320,9,55,3,66,9,28,0,5
PMD Java,net.sourceforge.pmd.lang.java.rule.optimizations,PrematureDeclarationRule,5,233,4,34,2,54,4,25,0,10
PMD Java,net.sourceforge.pmd.lang.java.rule.optimizations,UnnecessaryWrapperObjectCreationRule,5,159,6,18,1,20,6,9,0,3
PMD Java,net.sourceforge.pmd.lang.java.rule.optimizations,UseStringBufferForStringAppendsRule,0,153,6,38,0,38,6,18,0,2
PMD Java,net.sourceforge.pmd.lang.java.rule.optimizations,MethodArgumentCouldBeFinalRule,0,73,1,11,0,15,1,9,0,4
PMD Java,net.sourceforge.pmd.lang.java.rule.optimizations,AbstractOptimizationRule,0,37,0,8,0,10,0,7,0,3
PMD Java,net.sourceforge.pmd.lang.java.rule.optimizations,LocalVariableCouldBeFinalRule,0,51,0,8,0,13,0,6,0,2
PMD Java,net.sourceforge.pmd.lang.java.rule.sunsecure,AbstractSunSecureRule,0,175,8,32,0,38,8,19,0,7
PMD Java,net.sourceforge.pmd.lang.java.rule.sunsecure,ArrayIsStoredDirectlyRule,15,278,10,48,5,69,9,28,0,8
PMD Java,net.sourceforge.pmd.lang.java.rule.sunsecure,MethodReturnsInternalArrayRule,3,300,15,63,2,67,15,30,0,6
PMD Java,net.sourceforge.pmd.lang.java.rule.javabeans,BeanMembersShouldSerializeRule,0,266,2,40,0,50,2,26,0,7
PMD Java,net.sourceforge.pmd.lang.java.rule.junit,AbstractJUnitRule,19,343,8,62,8,81,8,40,0,13
PMD Java,net.sourceforge.pmd.lang.java.rule.junit,JUnitTestsShouldIncludeAssertRule,11,353,17,73,4,80,15,39,0,9
PMD Java,net.sourceforge.pmd.lang.java.rule.junit,JUnitAssertionsShouldIncludeMessageRule.AssertionCall,0,69,1,13,0,16,1,9,0,3
PMD Java,net.sourceforge.pmd.lang.java.rule.junit,JUnitAssertionsShouldIncludeMessageRule,0,139,0,2,0,18,0,3,0,2
PMD Java,net.sourceforge.pmd.lang.java.rule.junit,JUnitAssertionsShouldIncludeMessageRule.new JUnitAssertionsShouldIncludeMessageRule.AssertionCall() {...},0,25,1,3,0,3,1,3,0,2
PMD Java,net.sourceforge.pmd.lang.java.rule.junit,TestClassWithoutTestCasesRule,0,66,4,16,0,15,4,9,0,3
PMD Java,net.sourceforge.pmd.lang.java.oom,ClassStats,41,278,13,31,11,55,14,21,2,10
PMD Java,net.sourceforge.pmd.lang.java.oom,AbstractMetric,79,85,11,9,19,19,11,7,4,4
PMD Java,net.sourceforge.pmd.lang.java.oom,Metrics,25,53,6,6,6,11,9,5,3,5
PMD Java,net.sourceforge.pmd.lang.java.oom,MetricsVisitor,0,70,0,0,0,12,0,5,0,5
PMD Java,net.sourceforge.pmd.lang.java.oom,PackageStats,8,204,6,30,1,39,6,20,0,8
PMD Java,net.sourceforge.pmd.lang.java.oom,MetricsVisitorFacade,0,13,0,0,0,4,0,2,0,2
PMD Java,net.sourceforge.pmd.lang.java.oom,ParameterizedMetricKey,48,68,8,2,9,16,6,6,2,5
PMD Java,net.sourceforge.pmd.lang.java.oom,ClassStats.new Object() {...},3,23,0,0,0,1,0,1,0,1
PMD Java,net.sourceforge.pmd.lang.java.oom,OperationStats,45,45,13,3,8,12,10,3,3,2
PMD Java,net.sourceforge.pmd.lang.java.rule.regex,RegexHelper,61,0,16,0,15,0,11,0,3,0
PMD Java,net.sourceforge.pmd.lang.java.typeresolution.typedefinition,JavaTypeDefinitionBuilder,11,29,0,0,3,8,2,4,2,4
PMD Java,net.sourceforge.pmd.lang.java.typeresolution.typedefinition,JavaTypeDefinition,7,68,1,7,2,18,2,10,1,7
PMD Java,net.sourceforge.pmd.lang.java.rule.imports,DuplicateImportsRule,2,240,4,32,0,45,4,18,0,4
PMD Java,net.sourceforge.pmd.lang.java.rule.imports,ImportFromSamePackageRule,8,25,4,4,1,6,3,3,0,2
PMD Java,net.sourceforge.pmd.lang.java.rule.imports,UnusedImportsRule,1,312,2,34,1,66,2,25,0,9
PMD Java,net.sourceforge.pmd.lang.java.rule.imports,DontImportJavaLangRule,0,41,0,10,0,10,0,7,0,2
PMD Java,net.sourceforge.pmd.lang.java.rule.imports,UnnecessaryFullyQualifiedNameRule,19,399,13,63,5,76,11,34,0,7
PMD Java,net.sourceforge.pmd.lang.java.typeresolution.rules.imports,UnusedImports,0,97,2,14,0,24,2,9,0,3
PMD Java,net.sourceforge.pmd.lang.java.symboltable,MethodNameDeclaration,34,262,5,23,7,53,6,16,1,7
PMD Java,net.sourceforge.pmd.lang.java.symboltable,LocalScope,32,91,2,16,3,23,3,12,1,5
PMD Java,net.sourceforge.pmd.lang.java.symboltable,JavaNameOccurrence,74,325,22,68,9,74,19,49,1,22
PMD Java,net.sourceforge.pmd.lang.java.symboltable,TypeSet.AbstractResolver,15,70,4,8,2,22,3,6,1,2
PMD Java,net.sourceforge.pmd.lang.java.symboltable,TypeSet.CurrentPackageResolver,0,58,0,8,0,13,0,8,0,4
PMD Java,net.sourceforge.pmd.lang.java.symboltable,ClassScope.new ThreadLocal() {...},3,3,0,0,1,1,1,1,1,1
PMD Java,net.sourceforge.pmd.lang.java.symboltable,ScopeAndDeclarationFinder,0,372,0,18,0,108,0,33,0,24
PMD Java,net.sourceforge.pmd.lang.java.symboltable,AbstractJavaScope,49,30,5,5,7,7,4,6,1,4
PMD Java,net.sourceforge.pmd.lang.java.symboltable,ClassScope,123,1406,23,201,27,317,20,118,1,25
PMD Java,net.sourceforge.pmd.lang.java.symboltable,TypeSet.VoidResolver,0,18,0,2,0,5,0,4,0,3
PMD Java,net.sourceforge.pmd.lang.java.symboltable,OccurrenceFinder,0,120,0,14,0,31,0,9,0,2
PMD Java,net.sourceforge.pmd.lang.java.symboltable,Search,0,64,0,6,0,17,0,8,0,5
PMD Java,net.sourceforge.pmd.lang.java.symboltable,TypeSet.FullyQualifiedNameResolver,0,35,0,4,0,9,0,5,0,3
PMD Java,net.sourceforge.pmd.lang.java.symboltable,SymbolFacade,0,29,0,0,0,8,0,3,0,3
PMD Java,net.sourceforge.pmd.lang.java.symboltable,DeclarationFinderFunction,0,52,1,9,0,12,1,9,0,5
PMD Java,net.sourceforge.pmd.lang.java.symboltable,SimpleTypedNameDeclaration,84,329,21,91,15,75,19,48,2,9
PMD Java,net.sourceforge.pmd.lang.java.symboltable,VariableNameDeclaration,23,173,5,23,4,36,6,24,1,15
PMD Java,net.sourceforge.pmd.lang.java.symboltable,TypeSet,0,151,0,8,0,35,0,14,0,10
PMD Java,net.sourceforge.pmd.lang.java.symboltable,TypeSet.ExplicitImportResolver,0,80,1,7,0,16,1,6,0,3
PMD Java,net.sourceforge.pmd.lang.java.symboltable,NameFinder,27,218,4,30,6,40,4,18,1,4
PMD Java,net.sourceforge.pmd.lang.java.symboltable,MethodScope,18,109,4,16,2,27,5,12,1,6
PMD Java,net.sourceforge.pmd.lang.java.symboltable,SourceFileScope,18,196,1,15,2,45,2,20,1,13
PMD Java,net.sourceforge.pmd.lang.java.symboltable,TypeSet.PrimitiveTypeResolver,0,69,0,2,0,16,0,5,0,4
PMD Java,net.sourceforge.pmd.lang.java.symboltable,TypeSet.ImportOnDemandResolver,0,143,0,14,0,26,0,10,0,3
PMD Java,net.sourceforge.pmd.lang.java.symboltable,ClassNameDeclaration,52,7,4,0,7,3,5,2,3,2
PMD Java,net.sourceforge.pmd.lang.java.symboltable,TypeSet.ImplicitImportResolver,0,51,0,4,0,12,0,6,0,4
PMD Java,net.sourceforge.pmd.lang.java.rule.finalizers,AvoidCallingFinalizeRule,4,115,3,23,2,26,3,15,0,5
PMD Java,net.sourceforge.pmd.lang.java.ast,ASTAnnotationMethodDeclaration,4,10,0,0,2,3,1,2,1,2
PMD Java,net.sourceforge.pmd.lang.java.ast,ASTArrayDimsAndInits,4,10,0,0,2,3,1,2,1,2
PMD Java,net.sourceforge.pmd.lang.java.ast,JavaParserConstants,0,516,0,0,0,1,0,1,0,1
PMD Java,net.sourceforge.pmd.lang.java.ast,CommentUtil,274,58,44,8,63,16,28,6,6,2
PMD Java,net.sourceforge.pmd.lang.java.ast,ASTThrowStatement,4,22,0,2,2,5,1,4,1,3
PMD Java,net.sourceforge.pmd.lang.java.ast,ASTExpression,4,10,0,0,2,3,1,2,1,2
PMD Java,net.sourceforge.pmd.lang.java.ast,ASTAllocationExpression,0,14,0,0,0,5,0,3,0,3
PMD Java,net.sourceforge.pmd.lang.java.ast,Comment,3,88,0,6,1,16,1,5,1,2
PMD Java,net.sourceforge.pmd.lang.java.ast,ASTTypeParameter,4,10,0,0,2,3,1,2,1,2
PMD Java,net.sourceforge.pmd.lang.java.ast,ASTWildcardBounds,4,10,0,0,2,3,1,2,1,2
PMD Java,net.sourceforge.pmd.lang.java.ast,ASTEnumBody,4,10,0,0,2,3,1,2,1,2
PMD Java,net.sourceforge.pmd.lang.java.ast,ASTMarkerAnnotation,4,10,0,0,2,3,1,2,1,2
PMD Java,net.sourceforge.pmd.lang.java.ast,Token.GTToken,0,8,0,0,0,3,0,1,0,1
PMD Java,net.sourceforge.pmd.lang.java.ast,ASTName,0,21,0,0,0,8,0,5,0,5
PMD Java,net.sourceforge.pmd.lang.java.ast,ASTAnnotationTypeMemberDeclaration,4,10,0,0,2,3,1,2,1,2
PMD Java,net.sourceforge.pmd.lang.java.ast,ASTCompilationUnit,0,52,0,6,0,16,0,12,0,9
PMD Java,net.sourceforge.pmd.lang.java.ast,ASTNormalAnnotation,4,10,0,0,2,3,1,2,1,2
PMD Java,net.sourceforge.pmd.lang.java.ast,ASTEqualityExpression,4,10,0,0,2,3,1,2,1,2
PMD Java,net.sourceforge.pmd.lang.java.ast,ASTInstanceOfExpression,4,10,0,0,2,3,1,2,1,2
PMD Java,net.sourceforge.pmd.lang.java.ast,ASTClassOrInterfaceType,12,58,3,5,3,15,2,7,0,5
PMD Java,net.sourceforge.pmd.lang.java.ast,ASTCastExpression,10,17,0,0,3,6,2,3,2,3
PMD Java,net.sourceforge.pmd.lang.java.ast,ASTTypeArguments,4,10,0,0,2,3,1,2,1,2
